T_outdoor,T_room,Q_solar,Q_internal,Q_hvac_cool,Q_hvac_heat,Q_hvac,Q_ghi,Q_load,Timestamp
16.0,20.683823351025357,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  22:55:00
16.0,20.67904848075423,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:00:00
16.0,20.672617093311743,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:05:00
16.0,20.6690797450359,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:10:00
16.0,20.663713162353343,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:15:00
16.0,20.656791890661694,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:20:00
16.0,20.653200075236253,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:25:00
16.0,20.647811131769966,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:30:00
16.0,20.64083393975617,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:35:00
16.0,20.6372160767174,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:40:00
16.0,20.631815713142135,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:45:00
16.0,20.62483371586695,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:50:00
16.0,20.621212505540086,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  23:55:00
16.0,20.615893673477085,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/16  24:00:00
16.0,20.6089892215276,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:05:00
16.0,20.605430442669398,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:10:00
16.0,20.60016280436087,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:15:00
16.0,20.593375071011216,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:20:00
16.0,20.58986910184233,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:25:00
16.0,20.58465898653039,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:30:00
16.0,20.577933048547976,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:35:00
16.0,20.57444701370538,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:40:00
16.0,20.569263088372335,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:45:00
16.0,20.562573355697623,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:50:00
16.0,20.559102298750826,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  00:55:00
16.0,20.553940734232533,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:00:00
15.916666666666666,20.547091656916123,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:05:00
15.833333333333334,20.54333181804244,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:10:00
15.75,20.53767981475276,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:15:00
15.666666666666668,20.533345002733324,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:20:00
15.583333333333332,20.5269208380153,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:25:00
15.5,20.519201693985366,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:30:00
15.416666666666666,20.515359089675982,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:35:00
15.333333333333334,20.509660514519535,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:40:00
15.25,20.505184900551853,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:45:00
15.166666666666666,20.498596655310024,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:50:00
15.083333333333334,20.490748501390932,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  01:55:00
15.0,20.486864847231157,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:00:00
14.916666666666666,20.481102982619234,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:05:00
14.833333333333332,20.476550957025168,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:10:00
14.75,20.46986230690229,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:15:00
14.666666666666668,20.461909896155305,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:20:00
14.583333333333332,20.457965617920948,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:25:00
14.5,20.452138043147475,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:30:00
14.416666666666668,20.44753886567401,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:35:00
14.333333333333332,20.44080132554237,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:40:00
14.25,20.432806300830393,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:45:00
14.166666666666668,20.42883820327171,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:50:00
14.083333333333332,20.422983464887665,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  02:55:00
14.0,20.418356585786313,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:00:00
14.083333333333332,20.41247836198119,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:05:00
14.166666666666668,20.409276430452984,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:10:00
14.25,20.404934889624432,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:15:00
14.333333333333334,20.402090532940118,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:20:00
14.416666666666666,20.398068332154306,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:25:00
14.5,20.393325261100568,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:30:00
14.583333333333332,20.391227938365628,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:35:00
14.666666666666668,20.388167188621704,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:40:00
14.75,20.385889891044094,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:45:00
14.833333333333332,20.38248828388777,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:50:00
14.916666666666668,20.378403815916187,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  03:55:00
15.0,20.376568373109908,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  04:00:00
15.0,20.3717983091437,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  04:05:00
15.0,20.366568578701244,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  04:10:00
15.0,20.36394403056762,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  04:15:00
15.000000000000002,20.361193534764684,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  04:20:00
15.0,20.35596780667755,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  04:25:00
15.0,20.352818135496275,0.0,0.4433517467604339,0.0,0.0,0.0,0.0,0.4433517467604339, 07/17  04:30:00
15.0,20.35214587306431,0.0,0.5186433845682714,0.0,0.0,0.0,0.0,0.5186433845682714, 07/17  04:35:00
15.0,20.350762069780686,0.0,0.5186433845682714,0.0,0.0,0.0,0.0,0.5186433845682714, 07/17  04:40:00
15.0,20.34780997626232,0.0,0.5186433845682714,0.0,0.0,0.0,0.0,0.5186433845682714, 07/17  04:45:00
15.0,20.345650826749672,0.0,0.5186433845682714,0.0,0.0,0.0,0.0,0.5186433845682714, 07/17  04:50:00
15.0,20.34353111261151,0.5271004035317342,0.5186433845682714,0.0,0.0,0.0,0.5271004035317342,0.5186433845682714, 07/17  04:55:00
15.0,20.342351049374376,0.649905475742664,0.5186433845682714,0.0,0.0,0.0,0.649905475742664,0.5186433845682714, 07/17  05:00:00
15.0,20.340634393610987,0.7924636289057333,0.5186433845682714,0.0,0.0,0.0,0.7924636289057333,0.5186433845682714, 07/17  05:05:00
15.0,20.33953626749339,0.9195724081357026,0.5186433845682714,0.0,0.0,0.0,0.9195724081357026,0.5186433845682714, 07/17  05:10:00
15.0,20.337227308322827,1.0487614641055967,0.5186433845682714,0.0,0.0,0.0,1.0487614641055967,0.5186433845682714, 07/17  05:15:00
15.000000000000002,20.334953737277733,1.1799616158395096,0.5186433845682714,0.0,0.0,0.0,1.1799616158395096,0.5186433845682714, 07/17  05:20:00
15.0,20.333014192063946,1.313161472840279,0.5186433845682714,0.0,0.0,0.0,1.313161472840279,0.5186433845682714, 07/17  05:25:00
15.0,20.332719904943026,1.4483667416277766,0.5186433845682714,0.0,0.0,0.0,1.4483667416277766,0.5186433845682714, 07/17  05:30:00
15.0,20.397055072804886,1.5821307524352441,1.9246223126502282,0.0,0.0,0.0,1.5821307524352441,1.9246223126502282, 07/17  05:35:00
15.0,20.485724225121658,1.7200837545691854,1.9222350495210099,0.0,0.0,0.0,1.7200837545691854,1.9222350495210099, 07/17  05:40:00
15.0,20.558640262917567,1.8545918479364973,1.9191828828610145,0.0,0.0,0.0,1.8545918479364973,1.9191828828610145, 07/17  05:45:00
15.0,20.604640741747623,1.9879280553134937,1.9168631326768593,0.0,0.0,0.0,1.9879280553134937,1.9168631326768593, 07/17  05:50:00
15.0,20.63090081790293,2.120069104673994,1.9154924823149913,0.0,0.0,0.0,2.120069104673994,1.9154924823149913, 07/17  05:55:00
15.0,20.64642362094891,2.2509944284044723,1.9147259758022757,0.0,0.0,0.0,2.2509944284044723,1.9147259758022757, 07/17  06:00:00
15.083333333333334,20.65728107902403,2.3806854499923005,1.9142010505590907,0.0,0.0,0.0,2.3806854499923005,1.9142010505590907, 07/17  06:05:00
15.166666666666666,20.666225537056235,2.5091251520218485,1.9136879343509552,0.0,0.0,0.0,2.5091251520218485,1.9136879343509552, 07/17  06:10:00
15.25,20.674122098891793,2.6362978072724643,1.8764141693844962,0.0,0.0,0.0,2.6362978072724643,1.8764141693844962, 07/17  06:15:00
15.333333333333336,20.681382389538786,2.758507632334414,1.8759014938148693,0.0,0.0,0.0,2.758507632334414,1.8759014938148693, 07/17  06:20:00
15.416666666666664,20.688223524593525,2.883361942592352,1.8754146909156417,0.0,0.0,0.0,2.883361942592352,1.8754146909156417, 07/17  06:25:00
15.5,20.694712915600263,3.0068776748034947,1.8749089220923603,0.0,0.0,0.0,3.0068776748034947,1.8749089220923603, 07/17  06:30:00
15.583333333333332,20.595639963566025,3.1462763600567714,3.2680170351268,4.896362966018418,0.0,-4.896362966018418,3.1462763600567714,-1.628345930891618, 07/17  06:35:00
15.666666666666668,20.445329742558616,3.2937131392377346,3.2784607929893466,5.4552647999450645,0.0,-5.4552647999450645,3.2937131392377346,-2.176804006955718, 07/17  06:40:00
15.75,20.31558758159281,3.3729203727200145,3.2925414771986223,5.353467460778458,0.0,-5.353467460778458,3.3729203727200145,-2.060925983579836, 07/17  06:45:00
15.833333333333334,20.238319540279342,3.528990158627026,3.3012812174521677,5.324051575753019,0.0,-5.324051575753019,3.528990158627026,-2.0227703583008516, 07/17  06:50:00
15.916666666666666,20.20540260684443,3.6934279676903876,3.303764969673763,5.332269027098096,0.0,-5.332269027098096,3.6934279676903876,-2.028504057424333, 07/17  06:55:00
16.0,20.198332084066177,3.7739600082612657,3.303052712457621,5.346607383689378,0.0,-5.346607383689378,3.7739600082612657,-2.0435546712317567, 07/17  07:00:00
16.083333333333332,20.203722467406806,3.947106851505466,3.3018215006643175,5.356657452534684,0.0,-5.356657452534684,3.947106851505466,-2.0548359518703663, 07/17  07:05:00
16.166666666666668,20.2169588483004,4.128667307795551,3.3009555285676226,5.358899371828601,0.0,-5.358899371828601,4.128667307795551,-2.0579438432609782, 07/17  07:10:00
16.25,20.242556017179407,4.31854454105635,3.3005583195332027,5.369117697125278,0.0,-5.369117697125278,4.31854454105635,-2.068559377592075, 07/17  07:15:00
16.333333333333336,20.2652174505108,4.516633040291843,3.2996628868140365,5.379683077457914,0.0,-5.379683077457914,4.516633040291843,-2.0800201906438773, 07/17  07:20:00
16.416666666666664,20.283097324070045,4.722818775478269,3.2987528423072625,5.39042475245989,0.0,-5.39042475245989,4.722818775478269,-2.0916719101526278, 07/17  07:25:00
16.5,20.298814627807253,4.934484120179145,3.297826175248622,5.401576387332285,0.0,-5.401576387332285,4.934484120179145,-2.103750212083663, 07/17  07:30:00
16.583333333333336,20.452890847768114,5.01753882383152,6.849064188707793,5.537798675168554,0.0,-5.537798675168554,5.01753882383152,1.3112655135392384, 07/17  07:35:00
16.666666666666664,20.65673414898051,5.102912026137096,6.807883045113034,5.698061496938793,0.0,-5.698061496938793,5.102912026137096,1.1098215481742404, 07/17  07:40:00
16.75,20.829493301772178,5.19050831468512,6.785546817252436,5.811920119238353,0.0,-5.811920119238353,5.19050831468512,0.9736266980140824, 07/17  07:45:00
16.833333333333336,20.94436198125194,5.280233991972969,6.760943421924919,5.87329174378811,0.0,-5.87329174378811,5.280233991972969,0.8876516781368089, 07/17  07:50:00
16.916666666666664,21.009451929657786,5.3719966254026,6.747689248343713,5.904418803721242,0.0,-5.904418803721242,5.3719966254026,0.8432704446224708, 07/17  07:55:00
17.0,21.046617183112087,5.465704679895922,6.740998026712346,5.925403785975591,0.0,-5.925403785975591,5.465704679895922,0.8155942407367558, 07/17  08:00:00
17.083333333333332,21.072088908683494,5.709775627254007,6.736504961816508,5.947808076076603,0.0,-5.947808076076603,5.709775627254007,0.7886968857399053, 07/17  08:05:00
17.166666666666668,21.09417722165478,5.940264056706778,6.566498649917249,5.965072113562414,0.0,-5.965072113562414,5.940264056706778,0.6014265363548352, 07/17  08:10:00
17.25,21.115442116451966,6.193215560997926,6.562794813234203,5.98122841850547,0.0,-5.98122841850547,6.193215560997926,0.5815663947287328, 07/17  08:15:00
17.333333333333336,21.13580244258207,6.46920702870283,6.559324420517293,5.999992454230608,0.0,-5.999992454230608,6.46920702870283,0.5593319662866856, 07/17  08:20:00
17.416666666666664,21.1526590649898,6.768734097974971,6.554961702598592,6.023415819174436,0.0,-6.023415819174436,6.768734097974971,0.5315458834241564, 07/17  08:25:00
17.5,21.166652631836858,7.092192615054721,6.549276477443805,6.0569278121609615,0.0,-6.0569278121609615,7.092192615054721,0.4923486652828437, 07/17  08:30:00
17.583333333333332,21.179193155702556,7.449789538710641,6.542407536091315,6.093863818604489,0.0,-6.093863818604489,7.449789538710641,0.4485437174868263, 07/17  08:35:00
17.666666666666668,21.191494497275453,7.8245787705841465,6.534610329525553,6.133189270261992,0.0,-6.133189270261992,7.8245787705841465,0.4014210592635612, 07/17  08:40:00
17.75,21.203826598782175,8.215075486920545,6.526051037282179,6.175244131059499,0.0,-6.175244131059499,8.215075486920545,0.3508069062226795, 07/17  08:45:00
17.833333333333332,21.215968217266457,8.619745488957802,6.4338310449926706,6.2160267167764856,0.0,-6.2160267167764856,8.619745488957802,0.217804328216185, 07/17  08:50:00
17.916666666666668,21.22795138886799,9.037011401367975,6.424901709334595,6.257937322556606,0.0,-6.257937322556606,9.037011401367975,0.16696438677798842, 07/17  08:55:00
18.0,21.23971339861904,9.465260372165728,6.4156746484426,6.303795400357891,0.0,-6.303795400357891,9.465260372165728,0.11187924808470928, 07/17  09:00:00
18.083333333333332,21.315540765760556,9.902852856081488,8.075163204589963,6.412820413168504,0.0,-6.412820413168504,9.902852856081488,1.6623427914214588, 07/17  09:05:00
18.166666666666668,21.40558286871049,10.348132107622687,8.039680328763017,6.547677074583959,0.0,-6.547677074583959,10.348132107622687,1.4920032541790587, 07/17  09:10:00
18.25,21.471090186533022,10.79943405411403,7.998894485778729,6.645730609164014,0.0,-6.645730609164014,10.79943405411403,1.3531638766147154, 07/17  09:15:00
18.333333333333336,21.50756066315387,11.255097262269729,7.968084636656504,6.7083474887203955,0.0,-6.7083474887203955,11.255097262269729,1.2597371479361081, 07/17  09:20:00
18.416666666666664,21.526966011235096,11.713472753735497,7.948422606376381,6.753279118104792,0.0,-6.753279118104792,11.713472753735497,1.1951434882715892, 07/17  09:25:00
18.5,21.54054513956943,12.172933465050749,7.934332677730387,6.795263681571178,0.0,-6.795263681571178,12.172933465050749,1.1390689961592084, 07/17  09:30:00
18.583333333333332,21.553651281058634,12.65031707183017,7.9211249948865445,6.839971880589771,0.0,-6.839971880589771,12.65031707183017,1.0811531142967734, 07/17  09:35:00
18.666666666666668,21.567283039212366,13.13174064657893,7.906908903744908,6.887854935720262,0.0,-6.887854935720262,13.13174064657893,1.0190539680246458, 07/17  09:40:00
18.75,21.580926483050906,13.615842581405259,7.891767305723072,6.936610273136391,0.0,-6.936610273136391,13.615842581405259,0.9551570325866816, 07/17  09:45:00
18.833333333333332,21.59412187218461,14.10125838735201,7.876284059152438,6.985209587567015,0.0,-6.985209587567015,14.10125838735201,0.8910744715854229, 07/17  09:50:00
18.916666666666664,21.606792437565044,14.586627437055249,7.86080556643976,7.0332745180467215,0.0,-7.0332745180467215,14.586627437055249,0.8275310483930385, 07/17  09:55:00
19.0,21.619041439287894,15.07059921740504,7.845386384522135,7.081549831346833,0.0,-7.081549831346833,15.07059921740504,0.7638365531753024, 07/17  10:00:00
19.25,21.630615631083906,15.551839051740016,7.664783986276026,7.120786600525184,0.0,-7.120786600525184,15.551839051740016,0.543997385750842, 07/17  10:05:00
19.5,21.641578775928068,16.02903326630679,7.65218238742143,7.157042122332493,0.0,-7.157042122332493,16.02903326630679,0.4951402650889367, 07/17  10:10:00
19.75,21.652160731940775,16.500893789506634,7.640307175869332,7.197637999193194,0.0,-7.197637999193194,16.500893789506634,0.44266917667613814, 07/17  10:15:00
20.0,21.662514552113223,16.96616218486489,7.62728916546094,7.242171212319134,0.0,-7.242171212319134,16.96616218486489,0.3851179531418065, 07/17  10:20:00
20.25,21.672672571814964,17.423613129763606,7.612885428489913,7.288829073849661,0.0,-7.288829073849661,17.423613129763606,0.32405635464025195, 07/17  10:25:00
20.5,21.682729472684983,17.87205736188967,7.597746361465137,7.335896186880954,0.0,-7.335896186880954,17.87205736188967,0.2618501745841826, 07/17  10:30:00
20.75,21.692728627798576,18.29962644403697,7.582431622557321,7.382928825497908,0.0,-7.382928825497908,18.29962644403697,0.19950279705941298, 07/17  10:35:00
21.0,21.702739464196988,18.718100482922573,7.567081705580685,7.433060658062796,0.0,-7.433060658062796,18.718100482922573,0.1340210475178898, 07/17  10:40:00
21.25,21.71210812565458,19.12630521743911,7.550677793401496,7.483868157172426,0.0,-7.483868157172426,19.12630521743911,0.06680963622906955, 07/17  10:45:00
21.5,21.72116568405351,19.523094259365646,7.534006995525042,7.533639320601198,0.0,-7.533639320601198,19.523094259365646,0.00036767492384370826, 07/17  10:50:00
21.75,21.730403813851964,19.90735143024796,7.51763451150896,7.582243078558824,0.0,-7.582243078558824,19.90735143024796,-0.06460856704986462, 07/17  10:55:00
22.0,21.739589185132438,20.277992879922422,7.501605675329557,7.630031447484545,0.0,-7.630031447484545,20.277992879922422,-0.12842577215498796, 07/17  11:00:00
22.25,21.598342792738077,20.633969040209003,7.48574765482982,11.611194229376244,0.0,-11.611194229376244,20.633969040209003,-4.125446574546424, 07/17  11:05:00
22.5,21.587998709867115,20.974266472524405,7.538275580840788,7.396153479021161,0.0,-7.396153479021161,20.974266472524405,0.14212210181962703, 07/17  11:10:00
22.75,21.623514564391225,21.297909671712297,7.542104001223464,12.01858642859845,0.0,-12.01858642859845,21.297909671712297,-4.476482427374986, 07/17  11:15:00
23.0,21.65611376730216,21.60396288936134,7.463069035523361,11.5202268675989,0.0,-11.5202268675989,21.60396288936134,-4.057157832075539, 07/17  11:20:00
23.25,21.675522400440737,21.891532037106533,7.462856990927583,11.891813061524344,0.0,-11.891813061524344,21.891532037106533,-4.428956070596761, 07/17  11:25:00
23.5,21.68590601579726,22.159766722542074,7.462845606062548,12.334961244466367,0.0,-12.334961244466367,22.159766722542074,-4.872115638403819, 07/17  11:30:00
23.75,21.693272183489082,22.08116680154804,7.462844965511153,12.542351713960322,0.0,-12.542351713960322,22.08116680154804,-5.079506748449169, 07/17  11:35:00
24.0,21.70080224890504,21.964070415693836,7.462844927806954,12.721156910599369,0.0,-12.721156910599369,21.964070415693836,-5.2583119827924145, 07/17  11:40:00
24.25,21.70911928628605,21.810310153718415,7.462844925542425,12.906646244425943,0.0,-12.906646244425943,21.810310153718415,-5.4438013188835175, 07/17  11:45:00
24.5,21.717842583094026,21.621829141951913,7.462844925404431,13.077516422478658,0.0,-13.077516422478658,21.621829141951913,-5.614671497074227, 07/17  11:50:00
24.75,21.72712331753614,21.209080545807694,7.462844925396097,13.17310114835193,0.0,-13.17310114835193,21.209080545807694,-5.710256222955834, 07/17  11:55:00
25.0,21.736128124653806,20.991381347061715,7.462844925395594,13.314850741933043,0.0,-13.314850741933043,20.991381347061715,-5.8520058165374484, 07/17  12:00:00
24.916666666666664,21.766576361682272,20.750059399170166,7.462844925395565,7.6612807454888845,0.0,-7.6612807454888845,20.750059399170166,-0.1984358200933194, 07/17  12:05:00
24.833333333333336,21.808709509071374,20.48740566094292,7.3704987465134675,7.916514008110384,0.0,-7.916514008110384,20.48740566094292,-0.5460152615969163, 07/17  12:10:00
24.75,21.83420453923137,20.205766321143763,7.297248646269277,8.04424211837532,0.0,-8.04424211837532,20.205766321143763,-0.7469934721060438, 07/17  12:15:00
24.666666666666668,21.849796621623774,19.23165935237633,7.344185651446144,8.060014766428957,0.0,-8.060014766428957,19.23165935237633,-0.7158291149828129, 07/17  12:20:00
24.583333333333332,21.861157023374286,18.938020553442946,7.339054198864943,8.036076939190268,0.0,-8.036076939190268,18.938020553442946,-0.6970227403253251, 07/17  12:25:00
24.5,21.87122048980602,18.637321359946935,7.347443603486609,8.016751092411635,0.0,-8.016751092411635,18.637321359946935,-0.6693074889250257, 07/17  12:30:00
24.416666666666664,21.88060781332423,18.177465146269643,7.354233187448781,8.009992512180753,0.0,-8.009992512180753,18.177465146269643,-0.6557593247319726, 07/17  12:35:00
24.333333333333336,21.889233415510848,17.711143877618976,7.35673738018319,8.008147073367486,0.0,-8.008147073367486,17.711143877618976,-0.6514096931842959, 07/17  12:40:00
24.25,21.897139916595552,17.23979771778583,7.357555343514616,8.004376271450253,0.0,-8.004376271450253,17.23979771778583,-0.6468209279356367, 07/17  12:45:00
24.166666666666664,21.904528729325303,16.764859331070802,7.359004361682467,7.996807249105317,0.0,-7.996807249105317,16.764859331070802,-0.6378028874228505, 07/17  12:50:00
24.083333333333336,21.911870623191472,16.287746051638326,7.361720798436531,7.9863567027106255,0.0,-7.9863567027106255,16.287746051638326,-0.6246359042740943, 07/17  12:55:00
24.0,21.92003246819906,15.203941549320644,7.365395330056469,7.967938401330089,0.0,-7.967938401330089,15.203941549320644,-0.6025430712736206, 07/17  13:00:00
23.833333333333332,21.85744996174138,14.73969752754957,5.831238529120935,7.889051720383098,0.0,-7.889051720383098,14.73969752754957,-2.057813191262163, 07/17  13:05:00
23.666666666666668,21.777596914114675,14.27815992834775,5.850299072149822,7.800941019216535,0.0,-7.800941019216535,14.27815992834775,-1.9506419470667131, 07/17  13:10:00
23.5,21.72020720744439,13.820573357134144,5.8714016544305405,7.733807612772363,0.0,-7.733807612772363,13.820573357134144,-1.8624059583418227, 07/17  13:15:00
23.333333333333332,21.69024928552323,13.368133931073531,5.887355961333287,7.68837280688559,0.0,-7.68837280688559,13.368133931073531,-1.8010168455523026, 07/17  13:20:00
23.166666666666664,21.677397146614908,12.921983322236695,5.898082073264904,7.6545374519850435,0.0,-7.6545374519850435,12.921983322236695,-1.7564553787201396, 07/17  13:25:00
23.0,21.67154024376533,12.483202912481646,5.906034279013069,7.623582690660098,0.0,-7.623582690660098,12.483202912481646,-1.7175484116470292, 07/17  13:30:00
22.833333333333336,21.666934232921164,11.772386188613542,5.9133005531821805,7.589448342510298,0.0,-7.589448342510298,11.772386188613542,-1.6761477893281178, 07/17  13:35:00
22.666666666666664,21.662206041038996,11.071522914518773,5.92132022302125,7.5511944910853765,0.0,-7.5511944910853765,11.071522914518773,-1.6298742680641265, 07/17  13:40:00
22.5,21.657164177206038,10.381461699632453,5.93031061291279,7.5104183406474245,0.0,-7.5104183406474245,10.381461699632453,-1.5801077277346343, 07/17  13:45:00
22.333333333333336,21.65201194666569,9.702981142119292,5.939888725541769,7.4686301724977815,0.0,-7.4686301724977815,9.702981142119292,-1.5287414469560128, 07/17  13:50:00
22.166666666666664,21.64734179645043,8.634521747719353,6.020370441423171,7.426753894262989,0.0,-7.426753894262989,8.634521747719353,-1.406383452839818, 07/17  13:55:00
22.0,21.642708109810346,8.007946953088503,6.030184679783081,7.384860175655706,0.0,-7.384860175655706,8.007946953088503,-1.354675495872625, 07/17  14:00:00
21.666666666666664,21.633240752172327,7.395097693440548,6.003005394389488,7.356490149385023,0.0,-7.356490149385023,7.395097693440548,-1.3534847549955353, 07/17  14:05:00
21.333333333333336,21.616089236353915,6.796316207745042,6.130599117972403,7.302702437735156,0.0,-7.302702437735156,6.796316207745042,-1.172103319762753, 07/17  14:10:00
21.0,21.61033386353973,6.211851894358268,6.141738326271535,7.279572480428278,0.0,-7.279572480428278,6.211851894358268,-1.1378341541567432, 07/17  14:15:00
20.666666666666668,21.600299385787956,5.641856461013242,6.147418977036874,7.237079653451434,0.0,-7.237079653451434,5.641856461013242,-1.0896606764145602, 07/17  14:20:00
20.333333333333332,21.591820766750974,4.925002555426121,6.1537429477945675,7.1997470112689035,0.0,-7.1997470112689035,4.925002555426121,-1.046004063474336, 07/17  14:25:00
20.0,21.576624572713083,4.4070714220475535,6.28461250887577,7.137350587254923,0.0,-7.137350587254923,4.4070714220475535,-0.8527380783791534, 07/17  14:30:00
19.666666666666664,21.564564179159632,4.2329123571708145,6.093822023692378,7.112825855210362,0.0,-7.112825855210362,4.2329123571708145,-1.019003831517984, 07/17  14:35:00
19.333333333333336,21.547252294515854,4.060096155470238,6.100057736133469,7.0722779004583485,0.0,-7.0722779004583485,4.060096155470238,-0.9722201643248791, 07/17  14:40:00
19.0,21.539192294844156,3.8886219449440564,6.105491655140231,7.041347972408522,0.0,-7.041347972408522,3.8886219449440564,-0.935856317268291, 07/17  14:45:00
18.666666666666664,21.49669480682251,3.7184816230292372,5.314312258506359,6.9783787780923205,0.0,-6.9783787780923205,3.7184816230292372,-1.6640665195859619, 07/17  14:50:00
